name,link,course,courseLink,description
Equações diferenciais,/math/differential-equations,Matemática Avançada,https://pt.khanacademy.org/math/matematica-avancada,
Cálculo multivariável,/math/multivariable-calculus,Matemática Avançada,https://pt.khanacademy.org/math/matematica-avancada,
Álgebra linear,/math/linear-algebra,Matemática Avançada,https://pt.khanacademy.org/math/matematica-avancada,
8º ano EF,/math/curadoria-matematica/xac4f4490ef0bf305:8-ano,Matemática Paraná,https://pt.khanacademy.org/math/curadoria-matematica,Nessa unidade temática você encontrará uma curadoria de conteúdos  do 8º ano para a recomposição de aprendizagem.
1ª série EM,/math/curadoria-matematica/xac4f4490ef0bf305:1-serie-em,Matemática Paraná,https://pt.khanacademy.org/math/curadoria-matematica,Nessa unidade temática você encontrará uma curadoria de conteúdos da 1ª série EM para a recomposição de aprendizagem.
1º trimestre,/math/8-ano-mat-pr/x558f8b12f14e2b46:1-trimestre,8º ano matemática Paraná,https://pt.khanacademy.org/math/8-ano-mat-pr,
2º trimestre,/math/8-ano-mat-pr/x558f8b12f14e2b46:2-trimestre,8º ano matemática Paraná,https://pt.khanacademy.org/math/8-ano-mat-pr,
1º trimestre,/math/9-ano-mat-pr/xc330d75a48d4d1d9:1-trimestre,9º ano matemática Paraná,https://pt.khanacademy.org/math/9-ano-mat-pr,
2º trimestre,/math/9-ano-mat-pr/xc330d75a48d4d1d9:2-trimestre,9º ano matemática Paraná,https://pt.khanacademy.org/math/9-ano-mat-pr,
1º trimestre,/math/3-serie-em-mat-pr/x7e93876b8de48992:1-trimestre,3ª série matemática Paraná,https://pt.khanacademy.org/math/3-serie-em-mat-pr,
1º trimestre,/math/2-serie-em-mat-pr/xe4ba574d0b440c29:1-trimestre,2ª série matemática Paraná,https://pt.khanacademy.org/math/2-serie-em-mat-pr,
1º trimestre,/math/1-serie-em-mat-pr/x4a69abeb8ccd9113:1-trimestre,1ª série matemática Paraná,https://pt.khanacademy.org/math/1-serie-em-mat-pr,
2º trimestre,/math/1-serie-em-mat-pr/x4a69abeb8ccd9113:2-trimestre,1ª série matemática Paraná,https://pt.khanacademy.org/math/1-serie-em-mat-pr,
Unidade 1 ,/math/pma-pr-resolucao-problemas-n1/xb1d8c749bae62592:unidade-1,Resolução de problemas Nível I - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n1,
Unidade 2,/math/pma-pr-resolucao-problemas-n1/xb1d8c749bae62592:unidade-2,Resolução de problemas Nível I - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n1,
Unidade 3,/math/pma-pr-resolucao-problemas-n1/xb1d8c749bae62592:unidade-3,Resolução de problemas Nível I - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n1,
Unidade 4,/math/pma-pr-resolucao-problemas-n1/xb1d8c749bae62592:unidade-4,Resolução de problemas Nível I - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n1,
Unidade 1,/math/pma-pr-resolucao-problemas-n2/x7104d146bf24fa30:unidade-1,Resolução de problemas Nível II - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n2,
Unidade 2,/math/pma-pr-resolucao-problemas-n2/x7104d146bf24fa30:unidade-2,Resolução de problemas Nível II - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n2,
Unidade 3,/math/pma-pr-resolucao-problemas-n2/x7104d146bf24fa30:unidade-3,Resolução de problemas Nível II - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n2,
Unidade 4,/math/pma-pr-resolucao-problemas-n2/x7104d146bf24fa30:unidade-4,Resolução de problemas Nível II - PMA Paraná,https://pt.khanacademy.org/math/pma-pr-resolucao-problemas-n2,
Movimento unidimensional,/science/physics/one-dimensional-motion,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Movimento bidimensional,/science/physics/two-dimensional-motion,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Forças e as Leis do Movimento de Newton,/science/physics/forces-newtons-laws,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Força centrípeta e gravitação,/science/physics/centripetal-force-and-gravitation,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Trabalho e energia,/science/physics/work-and-energy,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Impactos e momento linear,/science/physics/linear-momentum,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Torque e momento angular,/science/physics/torque-angular-momentum,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Oscilações e ondas mecânicas,/science/physics/mechanical-waves-and-sound,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Fluidos,/science/physics/fluids,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Termodinâmica,/science/physics/thermodynamics,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
"Carga, campo e potencial elétrico",/science/physics/electric-charge-electric-force-and-voltage,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Circuitos,/science/physics/circuits-topic,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
"Forças magnéticas, campos magnéticos e a Lei de Faraday",/science/physics/magnetic-forces-and-magnetic-fields,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Ondas e interferência eletromagnéticas,/science/physics/light-waves,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Óptica geométrica,/science/physics/geometric-optics,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Relatividade restrita,/science/physics/special-relativity,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Física Quântica,/science/physics/quantum-physics,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Descobertas e projetos,/science/physics/discoveries,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
Revisão de Física Avançada 1,/science/physics/review-for-ap-physics-1-exam,Biblioteca de Física,https://pt.khanacademy.org/science/physics,"Esta unidade é parte dos conteúdos de Física. Pesquise vídeos, artigos e exercícios por tópico."
"Átomos, compostos e íons",/science/chemistry/atomic-structure-and-properties,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Mais sobre átomos,/science/chemistry/x822131fc:more-about-atoms-compounds-and-mixtures,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Mais sobre composição molecular,/science/chemistry/x822131fc:more-about-mixtures,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Espectrometria de massa,/science/chemistry/x822131fc:untitled-537,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Reações químicas e estequiometria,/science/chemistry/chemical-reactions-stoichiome,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Mais sobre reações químicas,/science/chemistry/x822131fc:more-about-chemical-reactions,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Estrutura eletrônica de átomos,/science/chemistry/electronic-structure-of-atoms,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Tabela periódica,/science/chemistry/periodic-table,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Ligações químicas,/science/chemistry/chemical-bonds,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Gases e teoria cinético-molecular,/science/chemistry/gases-and-kinetic-molecular-theory,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Estados da matéria e forças intermoleculares,/science/chemistry/states-of-matter-and-intermolecular-forces,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Equilíbrio químico,/science/chemistry/chemical-equilibrium,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Ácidos e bases,/science/chemistry/acids-and-bases-topic,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
"Reguladores, titulações e equilíbrios de solubilidade",/science/chemistry/acid-base-equilibrium,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Termodinâmica,/science/chemistry/thermodynamics-chemistry,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Eletroquímica e reações redox,/science/chemistry/oxidation-reduction,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Cinética,/science/chemistry/chem-kinetics,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Química nuclear,/science/chemistry/nuclear-chemistry,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
Estudando para o exame de química avançada?,/science/chemistry/studying-for-ap-chemistry-exam,Biblioteca de Química,https://pt.khanacademy.org/science/chemistry,"Esta unidade é parte dos conteúdos de Química. Pesquise vídeos, artigos e exercícios por tópico."
